1.4013,STATE,0,0,0,0
1.4056,STATE,0,0,0,0
1.4088,STATE,0,0,0,0
1.4126,STATE,0,0,0,0
1.4162,STATE,0,0,0,0
1.4199,STATE,0,0,0,0
1.4236,STATE,0,0,0,0
1.4273,STATE,0,0,0,0
1.4310,STATE,0,0,0,0
1.4350,STATE,0,0,0,0
1.4386,STATE,0,0,0,0
1.4422,STATE,0,0,0,0
1.4459,STATE,0,0,0,0
1.4496,STATE,0,0,0,0
1.4533,STATE,0,0,0,0
1.4569,STATE,0,0,0,0
1.4606,STATE,0,0,0,0
1.4645,STATE,0,0,0,0
1.4679,STATE,0,0,0,0
1.4717,STATE,0,0,0,0
1.4755,STATE,0,0,0,0
1.4791,STATE,0,0,0,0
1.4829,STATE,0,0,0,0
1.4865,STATE,0,0,0,0
1.4902,STATE,0,0,0,0
1.4941,STATE,0,0,0,0
1.4978,STATE,0,0,0,0
1.5015,STATE,0,0,0,0
1.5052,STATE,0,0,0,0
1.5088,STATE,0,0,0,0
1.5126,STATE,0,0,0,0
1.5163,STATE,0,0,0,0
1.5200,STATE,0,0,0,0
1.5238,STATE,0,0,0,0
1.5275,STATE,0,0,0,0
1.5312,STATE,0,0,0,0
1.5349,STATE,0,0,0,0
1.5386,STATE,0,0,0,0
1.5422,STATE,0,0,0,0
1.5461,STATE,0,0,0,0
1.5498,STATE,0,0,0,0
1.5535,STATE,0,0,0,0
1.5572,STATE,0,0,0,0
1.5610,STATE,0,0,0,0
1.5647,STATE,0,0,0,0
1.5685,STATE,0,0,0,0
1.5721,STATE,0,0,0,0
1.5758,STATE,0,0,0,0
1.5795,STATE,0,0,0,0
1.5832,STATE,0,0,0,0
1.5868,STATE,0,0,0,0
1.5905,STATE,0,0,0,0
1.5943,STATE,0,0,0,0
1.5980,STATE,0,0,0,0
1.6016,STATE,0,0,0,0
1.6053,STATE,0,0,0,0
1.6090,STATE,0,0,0,0
1.6128,STATE,0,0,0,0
1.6164,STATE,0,0,0,0
1.6200,STATE,0,0,0,0
1.6240,STATE,0,0,0,0
1.6276,STATE,0,0,0,0
1.6313,STATE,0,0,0,0
1.6349,STATE,0,0,0,0
1.6387,STATE,0,0,0,0
1.6423,STATE,0,0,0,0
1.6461,STATE,0,0,0,0
1.6498,STATE,0,0,0,0
1.6535,STATE,0,0,0,0
1.6572,STATE,0,0,0,0
1.6608,STATE,0,0,0,0
1.6647,STATE,0,0,0,0
1.6686,STATE,0,0,-0.05,0
1.6722,STATE,0,0,0,0
1.6759,STATE,0,0,-0.075,0.1
1.6795,STATE,0,0,0,0
1.6832,STATE,0,0,0,0
1.6882,STATE,0,0,-0.075,0.1
1.6913,STATE,0,0,0,0
1.6951,STATE,0,0,-0.125,0.175
1.6989,STATE,0,0,0,0
1.7028,STATE,0,0,-0.15,0.2
1.7066,STATE,0,0,0,0
1.7124,STATE,0,0,-0.15,0.225
1.7182,STATE,0,0,-0.175,0.25
1.7247,STATE,0,0,-0.175,0.3
1.7281,STATE,0,0,0,0
1.7320,STATE,0,0,0,0
1.7359,STATE,0,0,-0.175,0.25
1.7397,STATE,0,0,0,0
1.7436,STATE,0,0,-0.175,0.325
1.7473,STATE,0,0,0,0
1.7512,STATE,0,0,-0.125,0.275
1.7549,STATE,0,0,0,0
1.7587,STATE,0,0,-0.125,0.3
1.7626,STATE,0,0,0,0
1.7662,STATE,0,0,-0.05,0.125
1.7700,STATE,0,0,0,0
1.7739,STATE,0,0,-0.1,0.275
1.7777,STATE,0,0,0,0
1.7818,STATE,0,0,-0.05,0.25
1.7855,STATE,0,0,0,0
1.7893,STATE,0,0,0,0
1.7933,STATE,0,0,-0.075,0.225
1.7971,STATE,0,0,0,0
1.8010,STATE,0,0,-0.05,0.175
1.8049,STATE,0,0,0,0
1.8087,STATE,0,0,-0.025,0.175
1.8127,STATE,0,0,0,0
1.8164,STATE,0,0,-0.025,0.175
1.8202,STATE,0,0,0,0
1.8242,STATE,0,0,-0.025,0.175
1.8278,STATE,0,0,0,0
1.8319,STATE,0,0,0,0.15
1.8356,STATE,0,0,0,0
1.8397,STATE,0,0,0,0.125
1.8433,STATE,0,0,0,0
1.8474,STATE,0,0,0,0.05
1.8510,STATE,0,0,0,0
1.8549,STATE,0,0,0,0
1.8588,STATE,0,0,-0.025,0.125
1.8627,STATE,0,0,0,0
1.8665,STATE,0,0,0,0.15
1.8704,STATE,0,0,0,0
1.8747,STATE,0,0,0,0.1
1.8782,STATE,0,0,0,0
1.8823,STATE,0,0,0,0.1
1.8862,STATE,0,0,0,0
1.8902,STATE,0,0,0,0.1
1.8939,STATE,0,0,0,0
1.8980,STATE,0,0,0,0.125
1.9018,STATE,0,0,0,0
1.9057,STATE,0,0,0,0.15
1.9094,STATE,0,0,0,0
1.9135,STATE,0,0,0,0.125
1.9172,STATE,0,0,0,0
1.9211,STATE,0,0,0,0
1.9250,STATE,0,0,0,0.075
1.9286,STATE,0,0,0,0
1.9329,STATE,0,0,0,0.125
1.9366,STATE,0,0,0,0
1.9406,STATE,0,0,0,0.075
1.9444,STATE,0,0,0,0
1.9485,STATE,0,0,0,0.05
1.9521,STATE,0,0,0,0
1.9562,STATE,0,0,0,0.05
1.9599,STATE,0,0,0,0
1.9639,STATE,0,0,0,0.025
1.9676,STATE,0,0,0,0
1.9717,STATE,0,0,0,0.025
1.9753,STATE,0,0,0,0
1.9793,STATE,0,0,0,0
1.9829,STATE,0,0,0,0
1.9868,STATE,0,0,0,0.025
1.9906,STATE,0,0,0,0
1.9944,STATE,0,0,0,0
1.9982,STATE,0,0,0,0
2.0018,STATE,0,0,0,0
2.0056,STATE,0,0,0,0
2.0126,STATE,0,0,0,0
2.0166,STATE,0,0,0,0
2.0201,STATE,0,0,0,0
2.0241,STATE,0,0,0,0
2.0280,STATE,0,0,0,0
2.0321,STATE,0,0,0,0
2.0362,STATE,0,0,0,0
2.0397,STATE,0,0,0,0
2.0435,STATE,0,0,0,0
2.0474,STATE,0,0,0,0
2.0512,STATE,0,0,0,0
2.0550,STATE,0,0,0,0
2.0588,STATE,0,0,0,0
2.0626,STATE,0,0,0,0
2.0665,STATE,0,0,0,0
2.0703,STATE,0,0,0,0
2.0741,STATE,0,0,0,0
2.0779,STATE,0,0,0,0
2.0822,STATE,0,0,0,0
2.0863,STATE,0,0,0,0
2.0898,STATE,0,0,0,0
2.0935,STATE,0,0,0,0
2.0974,STATE,0,0,0,0
2.1011,STATE,0,0,0,0
2.1050,STATE,0,0,0,0
2.1087,STATE,0,0,0,0
2.1126,STATE,0,0,0,0
2.1163,STATE,0,0,0,0
2.1200,STATE,0,0,0,0
2.1239,STATE,0,0,0,0
2.1278,STATE,0,0,0,0
2.1316,STATE,0,0,0,0
2.1354,STATE,0,0,0,0
2.1392,STATE,0,0,0,0
2.1432,STATE,0,0,0,0
2.1470,STATE,0,0,0,0
2.1508,STATE,0,0,0,0
2.1547,STATE,0,0,0,0
2.1585,STATE,0,0,0,0
2.1627,STATE,0,0,0,0
2.1662,STATE,0,0,0,0
2.1700,STATE,0,0,0,0
2.1739,STATE,0,0,0,0
2.1777,STATE,0,0,0,0
2.1815,STATE,0,0,0,0
2.1854,STATE,0,0,0,0
2.1892,STATE,0,0,0,0
2.1930,STATE,0,0,0,0
2.1969,STATE,0,0,0,0
2.2006,STATE,0,0,0,0
2.2046,STATE,0,0,0,0
2.2083,STATE,0,0,0,0
2.2122,STATE,0,0,0,0
2.2159,STATE,0,0,0,0
2.2198,STATE,0,0,0,0
2.2236,STATE,0,0,0,0
2.2274,STATE,0,0,0,0
2.2313,STATE,0,0,0,0
2.2351,STATE,0,0,0,0
2.2389,STATE,0,0,0,0
2.2428,STATE,0,0,0,0
2.2468,STATE,0,0,0,0
2.2507,STATE,0,0,0,0
2.2545,STATE,0,0,0,0
2.2582,STATE,0,0,0,0
2.2619,STATE,0,0,0,0
2.2661,STATE,0,0,0,-0.125
2.2697,STATE,0,0,0,0
2.2737,STATE,0,0,0,-0.1
2.2775,STATE,0,0,0,0
2.2813,STATE,0,0,0.025,-0.2
2.2852,STATE,0,0,0,0
2.2892,STATE,0,0,0.05,-0.425
2.2929,STATE,0,0,0,0
2.2968,STATE,0,0,0.075,-0.4
2.3006,STATE,0,0,0,0
2.3044,STATE,0,0,0,0
2.3083,STATE,0,0,0.05,-0.45
2.3120,STATE,0,0,0,0
2.3159,STATE,0,0,0.075,-0.625
2.3195,STATE,0,0,0,0
2.3236,STATE,0,0,0.075,-0.625
2.3272,STATE,0,0,0,0
2.3311,STATE,0,0,0.075,-0.625
2.3348,STATE,0,0,0,0
2.3387,STATE,0,0,0,0
2.3426,STATE,0,0,0.075,-0.7
2.3464,STATE,0,0,0,0
2.3502,STATE,0,0,0,-0.25
2.3543,STATE,0,0,0.1,-0.55
2.3579,STATE,0,0,0,0
2.3618,STATE,0,0,0.025,-0.175
2.3655,STATE,0,0,0,0
2.3694,STATE,0,0,0,0
2.3734,STATE,0,0,0.075,-0.4
2.3770,STATE,0,0,0,0
2.3811,STATE,0,0,0.05,-0.275
2.3846,STATE,0,0,0,0
2.3885,STATE,0,0,0.025,-0.1
2.3921,STATE,0,0,0,0
2.3961,STATE,0,0,0.025,-0.125
2.3996,STATE,0,0,0,0
2.4033,STATE,0,0,0,0
2.4071,STATE,0,0,0,0
2.4109,STATE,0,0,0,0
2.4147,STATE,0,0,0,0
2.4184,STATE,0,0,0,0
2.4222,STATE,0,0,0,0
2.4261,STATE,0,0,0,0
2.4297,STATE,0,0,0,0
2.4333,STATE,0,0,0,0
2.4370,STATE,0,0,0,0
2.4408,STATE,0,0,0,0
2.4447,STATE,0,0,0,0
2.4486,STATE,0,0,0,0
2.4522,STATE,0,0,0,0
2.4560,STATE,0,0,0,0
2.4597,STATE,0,0,0,0
2.4634,STATE,0,0,0,0
2.4673,STATE,0,0,0,0
2.4712,STATE,0,0,0,0
2.4749,STATE,0,0,0,0
2.4786,STATE,0,0,0,0
2.4824,STATE,0,0,0,0
2.4860,STATE,0,0,0,0
2.4899,STATE,0,0,0,0
2.4936,STATE,0,0,0,0
2.4973,STATE,0,0,0,0
2.5010,STATE,0,0,0,0
2.5048,STATE,0,0,0,0
2.5085,STATE,0,0,0,0
2.5127,STATE,0,0,0,0
2.5162,STATE,0,0,0,0
2.5198,STATE,0,0,0,0
2.5236,STATE,0,0,0,0
2.5273,STATE,0,0,0,0
2.5310,STATE,0,0,0,0
2.5347,STATE,0,0,0,0
2.5385,STATE,0,0,0,0
2.5421,STATE,0,0,0,0
2.5459,STATE,0,0,0,0
2.5496,STATE,0,0,0,0
2.5533,STATE,0,0,0,0
2.5571,STATE,0,0,0,0
2.5609,STATE,0,0,0,0
2.5647,STATE,0,0,0,0
2.5684,STATE,0,0,0,0
2.5721,STATE,0,0,0,0
2.5758,STATE,0,0,0,0
2.5795,STATE,0,0,0,0
2.5835,STATE,0,0,0,-0.025
2.5872,STATE,0,0,0,0
2.5910,STATE,0,0,-0.05,-0.1
2.5947,STATE,0,0,0,0
2.5984,STATE,0,0,0,0
2.6025,STATE,0,0,-0.075,-0.125
2.6063,STATE,0,0,0,0
2.6101,STATE,0,0,-0.075,-0.15
2.6137,STATE,0,0,0,0
2.6177,STATE,0,0,-0.075,-0.175
2.6212,STATE,0,0,0,0
2.6250,STATE,0,0,-0.15,-0.3
2.6286,STATE,0,0,0,0
2.6327,STATE,0,0,-0.125,-0.35
2.6363,STATE,0,0,0,0
2.6403,STATE,0,0,-0.1,-0.35
2.6440,STATE,0,0,0,0
2.6479,STATE,0,0,-0.05,-0.175
2.6517,STATE,0,0,0,0
2.6553,STATE,0,0,0,0
2.6592,STATE,0,0,-0.075,-0.275
2.6631,STATE,0,0,0,0
2.6669,STATE,0,0,0,-0.1
2.6709,STATE,0,0,0,0
2.6746,STATE,0,0,-0.075,-0.175
2.6782,STATE,0,0,0,0
2.6821,STATE,0,0,-0.025,-0.1
2.6860,STATE,0,0,0,0
2.6899,STATE,0,0,-0.025,-0.1
2.6935,STATE,0,0,0,0
2.6975,STATE,0,0,0,-0.05
2.7012,STATE,0,0,0,0
2.7051,STATE,0,0,-0.025,-0.025
2.7088,STATE,0,0,0,0
2.7126,STATE,0,0,0,0
2.7165,STATE,0,0,0,-0.025
2.7201,STATE,0,0,0,0
2.7242,STATE,0,0,0,0
2.7278,STATE,0,0,0,0
2.7319,STATE,0,0,0,-0.025
2.7355,STATE,0,0,0,0
2.7395,STATE,0,0,-0.025,0
2.7432,STATE,0,0,0,0
2.7471,STATE,0,0,0,0
2.7507,STATE,0,0,0,0
2.7546,STATE,0,0,0,0
2.7584,STATE,0,0,0,0
2.7622,STATE,0,0,0,0
2.7660,STATE,0,0,0,0
2.7696,STATE,0,0,0,0
2.7736,STATE,0,0,-0.025,0
2.7774,STATE,0,0,0,0
2.7813,STATE,0,0,0,0
2.7851,STATE,0,0,0,0
2.7891,STATE,0,0,0,0
2.7927,STATE,0,0,0,0
2.7966,STATE,0,0,-0.025,0
2.8004,STATE,0,0,0,0
2.8043,STATE,0,0,0,0
2.8080,STATE,0,0,0,0
2.8118,STATE,0,0,0,0
2.8155,STATE,0,0,0,0
2.8193,STATE,0,0,-0.025,0
2.8235,STATE,0,0,-0.025,0
2.8270,STATE,0,0,0,0
2.8310,STATE,0,0,0,0
2.8348,STATE,0,0,0,0
2.8387,STATE,0,0,0,0
2.8423,STATE,0,0,0,0
2.8465,STATE,0,0,0,0
2.8501,STATE,0,0,0,0
2.8543,STATE,0,0,-0.025,0
2.8576,STATE,0,0,0,0
2.8614,STATE,0,0,0,0
2.8651,STATE,0,0,0,0
2.8690,STATE,0,0,0,0
2.8728,STATE,0,0,0,0
2.8765,STATE,0,0,0,0
2.8803,STATE,0,0,0,0
2.8841,STATE,0,0,0,0
2.8881,STATE,0,0,0,0
2.8937,STATE,0,0,0,0
2.8937,MOUSE,LEFT_CLICK_DOWN
2.9019,STATE,0,0,0,0
2.9062,STATE,0,0,0,0
2.9101,STATE,0,0,0,0
2.9138,STATE,0,0,0,0
2.9180,STATE,0,0,0,0
2.9218,STATE,0,0,0,0
2.9256,STATE,0,0,0,0
2.9295,STATE,0,0,0,0
2.9333,STATE,0,0,0,0
2.9372,STATE,0,0,0,0
2.9410,STATE,0,0,0,0
2.9447,STATE,0,0,0,0
2.9484,STATE,0,0,0,0
2.9523,STATE,0,0,0,0
2.9561,STATE,0,0,0,0
2.9599,STATE,0,0,0,0
2.9638,STATE,0,0,0,0
2.9676,STATE,0,0,0,0
2.9714,STATE,0,0,0,0
2.9756,STATE,0,0,0,0
2.9756,MOUSE,LEFT_CLICK_UP
2.9794,STATE,0,0,0,0
2.9831,STATE,0,0,0,0
2.9871,STATE,0,0,0,0
2.9907,STATE,0,0,0,0
2.9945,STATE,0,0,0,0
2.9984,STATE,0,0,0,0
3.0021,STATE,0,0,0,0
3.0060,STATE,0,0,0,0
3.0100,STATE,0,0,0,0
3.0137,STATE,0,0,0,0
3.0175,STATE,0,0,0,0
3.0214,STATE,0,0,0,0
3.0252,STATE,0,0,0,0
3.0292,STATE,0,0,0,0
3.0331,STATE,0,0,0,0
3.0367,STATE,0,0,0,0
3.0407,STATE,0,0,0,0
3.0454,STATE,0,0,0,0
3.0499,STATE,0,0,0,0
3.0536,STATE,0,0,0,0
3.0574,STATE,0,0,0,0
3.0613,STATE,0,0,0,0
3.0651,STATE,0,0,0,0
3.0691,STATE,0,0,0,0
3.0730,STATE,0,0,0,0
3.0769,STATE,0,0,0,0
3.0807,STATE,0,0,0,0
3.0847,STATE,0,0,0,0
3.0883,STATE,0,0,0,0
3.0923,STATE,0,0,-0.05,0
